name,playcount,listeners,mbid,url,streamable
The Slits,2392906,221737,ff9ef2ef-73a6-496c-8528-4b12b21afbfd,https://www.last.fm/music/The+Slits,0
Gus Dapperton,4063048,221661,,https://www.last.fm/music/Gus+Dapperton,0
Sheck Wes,3227263,221479,,https://www.last.fm/music/Sheck+Wes,0
Grits,2013149,221461,fa1f878d-0903-447b-a896-d0870a0ba1fe,https://www.last.fm/music/Grits,0
Engenheiros Do Hawaii,17021958,221324,92de023e-6f08-4133-8063-c0740c855e3d,https://www.last.fm/music/Engenheiros+Do+Hawaii,0
Riton,1542779,221212,9b085502-2c93-446f-ab1b-858e281471ff,https://www.last.fm/music/Riton,0
YUI,17084595,221180,f8a17bc3-82ba-4e40-bc8f-7d2445d9e818,https://www.last.fm/music/YUI,0
Maya Jane Coles,2783801,221081,9a6d2343-6595-4bf2-b3d0-efbbd7a8dfd0,https://www.last.fm/music/Maya+Jane+Coles,0
J'San,2106327,221042,,https://www.last.fm/music/J%27San,0
Slow Magic,3328447,220704,20cb03e2-acfd-439f-9db2-ce8fcc67b220,https://www.last.fm/music/Slow+Magic,0
dodie,4901964,220617,,https://www.last.fm/music/dodie,0
16 Horsepower,7357133,220532,9a22fc7b-ad7f-4c70-9e0f-4d40cd7562cd,https://www.last.fm/music/16+Horsepower,0
Regard,2238967,220425,,https://www.last.fm/music/Regard,0
Roosevelt,3508924,220386,84efc38e-82d4-4101-9510-6f4adfc7542b,https://www.last.fm/music/Roosevelt,0
Engelbert Humperdinck,1615196,220370,62c28bc0-f696-4c50-8e54-5f8e9120bdb8,https://www.last.fm/music/Engelbert+Humperdinck,0
Pegboard Nerds,3793912,220349,c729681b-c5c1-4509-a6d1-f916c51aefd7,https://www.last.fm/music/Pegboard+Nerds,0
Eisbrecher,10811352,220292,36e348fe-0cbc-4343-8fa5-b91e727ce94f,https://www.last.fm/music/Eisbrecher,0
Grave Digger,7433796,220255,ed114045-8462-4b49-89ae-527fa2544a2b,https://www.last.fm/music/Grave+Digger,0
King Charles,2187939,220251,fed809c7-6615-4d9f-8295-48ecec946e72,https://www.last.fm/music/King+Charles,0
Steven Wilson,15599311,220156,3a51b862-0144-40f6-aa17-6aaeefea29d9,https://www.last.fm/music/Steven+Wilson,0
Cro,10506872,220015,b2ea6506-645e-4935-8d82-84c3a95fe7f0,https://www.last.fm/music/Cro,0
Justin Hurwitz,5971535,219996,,https://www.last.fm/music/Justin+Hurwitz,0
Aztec Camera,2280532,219849,53578264-7436-437b-87a0-3b034a3661f0,https://www.last.fm/music/Aztec+Camera,0
The Tragically Hip,7294762,219726,e86ab653-bec8-46f3-b4b6-a1a866919ef6,https://www.last.fm/music/The+Tragically+Hip,0
Luke Vibert,2982729,219715,0b59a279-54ef-4723-854e-a12b61e9581a,https://www.last.fm/music/Luke+Vibert,0
Strawberry Alarm Clock,1544776,219715,fe0f43fb-3a33-4757-8633-cdd210c2874e,https://www.last.fm/music/Strawberry+Alarm+Clock,0
Jonathan Richman,3395246,219413,bae34b81-9abd-416e-a720-fedc359df775,https://www.last.fm/music/Jonathan+Richman,0
Raury,1908917,219209,e6398ac3-f9b6-49c8-bd40-794888c7757a,https://www.last.fm/music/Raury,0
Muna,3514001,219196,,https://www.last.fm/music/Muna,0
Cocoon,3857171,219184,94b72bc5-3e13-46ae-8470-0bfa17264068,https://www.last.fm/music/Cocoon,0
Princess Nokia,4609035,219098,4b93ee9e-e39d-4036-9527-551b2236f5af,https://www.last.fm/music/Princess+Nokia,0
Home,4565482,218995,833f9a25-2384-4cc4-9137-d85df89c8a8f,https://www.last.fm/music/Home,0
Wintersun,9438017,218933,c054ea6b-c585-41eb-ae7e-4b0ca43308ff,https://www.last.fm/music/Wintersun,0
Looking Glass,1212755,218462,7458516e-4839-4706-b186-dce0e350edf1,https://www.last.fm/music/Looking+Glass,0
Jesu,7059933,218405,ae69d81f-552d-4013-8dfc-4778d8f38742,https://www.last.fm/music/Jesu,0
Black Sheep,1708812,218385,d7f07620-a4b9-4afd-9991-472478a65848,https://www.last.fm/music/Black+Sheep,0
Blackmill,5816542,218201,746876a5-8243-4f05-b1a8-8e211a4282e0,https://www.last.fm/music/Blackmill,0
Beta Radio,1328550,217983,baee4cef-81b6-46d0-8841-43206d12e97c,https://www.last.fm/music/Beta+Radio,0
Cabaret Voltaire,3356990,217861,439a29ad-f4ef-4857-a7cd-3d4a551056c8,https://www.last.fm/music/Cabaret+Voltaire,0
Rhapsody of Fire,8940434,217837,4e0dffde-ad2d-45b7-9c75-d57ce55de061,https://www.last.fm/music/Rhapsody+of+Fire,0
Teebs,5443436,217688,5b6b10fb-514a-4802-8bd8-11dc00e23580,https://www.last.fm/music/Teebs,0
Low Roar,5083523,217671,2921ca1d-206e-411a-8d2e-e12494dcfa9a,https://www.last.fm/music/Low+Roar,0
Gabriel & Dresden,2172385,217634,7fedce48-0f20-442d-80fe-324c61339fc3,https://www.last.fm/music/Gabriel+&+Dresden,0
Divinyls,1373918,217628,01d8f486-874f-4914-a455-48446b7de51d,https://www.last.fm/music/Divinyls,0
Enslaved,11610371,217573,aa486a81-b927-4aa9-83c4-7fbc91c3a8fa,https://www.last.fm/music/Enslaved,0
Philanthrope,3011933,217437,,https://www.last.fm/music/Philanthrope,0
Yolanda Be Cool,1053714,217408,bd90e308-9904-48fb-9318-918d3f595d73,https://www.last.fm/music/Yolanda+Be+Cool,0
Sir,4281848,217370,96966179-d9ef-46f4-9179-5545cd0e6279,https://www.last.fm/music/Sir,0
Rico Nasty,6337508,217322,,https://www.last.fm/music/Rico+Nasty,0
Christian Death,5244066,217315,cf779ca1-1e57-4449-8f8d-7ccdecfe8294,https://www.last.fm/music/Christian+Death,0
Soak,1536329,217182,3c3a34ea-189c-46d9-9cb5-1488fab5f271,https://www.last.fm/music/Soak,0
London Music Works,2103920,217086,b353e839-0c82-46ad-83df-2dcc6c14d126,https://www.last.fm/music/London+Music+Works,0
Pia Mia,2181394,216992,f9b857d0-3115-486a-8a87-1e8c11ad7d46,https://www.last.fm/music/Pia+Mia,0
Travis Barker,1990419,216929,3aebd566-7ff8-4b29-b017-051b6ec55861,https://www.last.fm/music/Travis+Barker,0
The Bug,3055719,216915,eddd6562-ab2a-4a26-a53a-2141854a57df,https://www.last.fm/music/The+Bug,0
Shallou,2103522,216876,,https://www.last.fm/music/Shallou,0
The Tokens,1006866,216735,7f64a5ed-b0d6-4686-9567-6ccf0915c06d,https://www.last.fm/music/The+Tokens,0
Super Junior,28740654,216702,a13898e2-e488-498e-a89c-d0e920f74d4d,https://www.last.fm/music/Super+Junior,0
Niki & the Dove,3613104,216463,,https://www.last.fm/music/Niki+&+the+Dove,0
Tom Zé,4423288,216455,9f284484-c949-4199-8741-aba416a497a8,https://www.last.fm/music/Tom+Z%C3%A9,0
Kult,26689442,216424,eb346003-b7bb-40b8-b1c8-e27f3a857fe0,https://www.last.fm/music/Kult,0
Lennon Stella,2869804,216411,,https://www.last.fm/music/Lennon+Stella,0
Ali Farka Touré,3114087,216335,9be2a5ac-8201-489b-b5f6-91f958bf9060,https://www.last.fm/music/Ali+Farka+Tour%C3%A9,0
CamelPhat,2066812,216315,61314ff2-7b52-4296-a0b8-af61dc08bdd1,https://www.last.fm/music/CamelPhat,0
"Now, Now",6067909,216280,e3c24e1c-1e43-403b-8407-90c8c4107098,"https://www.last.fm/music/Now,+Now",0
Nohidea,2474596,216233,,https://www.last.fm/music/Nohidea,0
Born of Osiris,11224234,216182,132ca1ea-0891-420f-b129-50247bb144b5,https://www.last.fm/music/Born+of+Osiris,0
Carpenter Brut,9087761,216038,303abdee-ffca-4685-a582-6aaaefd81b01,https://www.last.fm/music/Carpenter+Brut,0
Forest Swords,4654857,215897,98400193-5390-4720-b29e-65593037256c,https://www.last.fm/music/Forest+Swords,0
Laibach,7735674,215748,c779e090-909f-4403-a90e-c1d08cdbb719,https://www.last.fm/music/Laibach,0
X-Ray Spex,2653591,215695,f4c967a4-7591-4bba-8237-82e171a2fa7f,https://www.last.fm/music/X-Ray+Spex,0
Bicep,3558402,215644,10e8f0df-90f9-4957-aedd-c4e0d187e3a8,https://www.last.fm/music/Bicep,0
George Clinton,1313929,215284,84683370-5eae-418b-acd8-883ac028a8a0,https://www.last.fm/music/George+Clinton,0
MADEINTYO,2812391,215141,,https://www.last.fm/music/MADEINTYO,0
Lost Kings,2080747,215133,,https://www.last.fm/music/Lost+Kings,0
High on Fire,6714917,215121,720249d5-62c5-4679-8ead-dcda3329d6e7,https://www.last.fm/music/High+on+Fire,0
Entombed,9043538,215025,61b99cc4-06cd-4ad5-9bac-950b2daef9cc,https://www.last.fm/music/Entombed,0
JackBoys,5097480,215012,,https://www.last.fm/music/JackBoys,0
Ruel,4613734,214915,,https://www.last.fm/music/Ruel,0
Dead Boys,2219201,214904,7e2cf7cc-211e-4588-9069-b3126a29d1b1,https://www.last.fm/music/Dead+Boys,0
Earth,7063822,214903,e7220fad-efdc-46af-a95b-338b46a901c9,https://www.last.fm/music/Earth,0
Skye,2555011,214848,e45c79a1-317d-4e5d-8ae0-4d69577cf060,https://www.last.fm/music/Skye,0
John Carpenter,3164766,214575,06d3fe7f-b5c7-4af9-a96b-5a41675e29ce,https://www.last.fm/music/John+Carpenter,0
Emika,4196848,214433,1d7693a1-9bab-4bca-9896-1824b784db37,https://www.last.fm/music/Emika,0
The Amity Affliction,12994703,214277,0bfb9d2b-e732-4f28-b2fe-e1d3db9665f1,https://www.last.fm/music/The+Amity+Affliction,0
Hundred Waters,2743395,214047,49d461f0-3abf-422e-9569-8813e90074d7,https://www.last.fm/music/Hundred+Waters,0
Mike Shinoda,3522241,213926,c262b6bf-be56-4b26-bceb-42d7a27342f3,https://www.last.fm/music/Mike+Shinoda,0
William Bell,1177783,213893,d9c9cfb7-f751-4fb0-97c0-b3ddd768bc78,https://www.last.fm/music/William+Bell,0
Syn Cole,1856859,213882,74c8d750-b1b8-4d59-93b6-8916b60d9b06,https://www.last.fm/music/Syn+Cole,0
Jacques Greene,2473854,213657,a64a323b-4df9-48b5-a277-4cfc3f30a34f,https://www.last.fm/music/Jacques+Greene,0
Bill Conti,1975450,213609,631e2d6a-16ac-4c49-89ac-987dc81e60e9,https://www.last.fm/music/Bill+Conti,0
Lucy Dacus,3591637,213603,,https://www.last.fm/music/Lucy+Dacus,0
La Femme,5186835,213490,559211a5-2a51-4346-ba84-5cc74821a1cd,https://www.last.fm/music/La+Femme,0
Bruno Major,3085079,213440,01962e70-c4a6-440d-81c4-b5eb9de7b299,https://www.last.fm/music/Bruno+Major,0
Lemon Demon,5647149,213439,6b014cfd-4927-4187-a741-715998e6d785,https://www.last.fm/music/Lemon+Demon,0
Perturbator,9439589,213399,45c25199-fa62-4d4c-b0a2-11eeed6923c3,https://www.last.fm/music/Perturbator,0
Brantley Gilbert,2538271,213385,9ad8aede-6938-48f2-93fa-908bc4da9ef6,https://www.last.fm/music/Brantley+Gilbert,0
3LAU,2496911,213380,6461d3e3-2886-4ad4-90c9-a43e3202ebaf,https://www.last.fm/music/3LAU,0
Fritz Kalkbrenner,3593254,213344,3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,https://www.last.fm/music/Fritz+Kalkbrenner,0
Wun Two,3165104,213278,2e5fa0a4-55fb-4781-aae1-59522e677981,https://www.last.fm/music/Wun+Two,0
Дельфин,9305784,213143,927dcbc3-9c46-4833-8173-b76e785a4b75,https://www.last.fm/music/%D0%94%D0%B5%D0%BB%D1%8C%D1%84%D0%B8%D0%BD,0
Austin Mahone,7273706,213128,b69b9854-f568-4a50-b076-309c459946a8,https://www.last.fm/music/Austin+Mahone,0
Amaranthe,15464754,213112,eb380962-99bb-46c0-af40-1c7790a7822a,https://www.last.fm/music/Amaranthe,0
Darius,2040137,213099,e2c9cdf1-3488-49bd-bac3-f92be1891800,https://www.last.fm/music/Darius,0
Y2K,2012196,212932,aced0002-ddf6-4fad-bf43-ac1add65166e,https://www.last.fm/music/Y2K,0
Madrugada,7138871,212842,a2b3ad14-cd9b-4677-95a4-799632ab6c62,https://www.last.fm/music/Madrugada,0
RÜFÜS DU SOL,4212907,212804,,https://www.last.fm/music/R%C3%9CF%C3%9CS+DU+SOL,0
"Bobby ""Blue"" Bland",1506696,212749,66ebc271-6a26-4fe7-848b-f217da119d92,https://www.last.fm/music/Bobby+%22Blue%22+Bland,0
Agoria,1906717,212746,90ba97be-5daf-4365-8704-9a74b780591b,https://www.last.fm/music/Agoria,0
Hyper,2026128,212620,9e8718fa-514c-4814-a504-dac6875552d9,https://www.last.fm/music/Hyper,0
Yaeji,3959259,212557,,https://www.last.fm/music/Yaeji,0
Queen Latifah,1482868,212501,7a305f29-539a-456e-93b7-61b0e2ba3ef2,https://www.last.fm/music/Queen+Latifah,0
Evergrey,9383031,212450,40842674-a794-4580-a0f5-e43d5b600729,https://www.last.fm/music/Evergrey,0
Tonight Alive,8137442,212375,712dbd18-d8fd-4bd0-a5b5-edb9577c493f,https://www.last.fm/music/Tonight+Alive,0
Sex Bob-Omb,2885126,212255,e4ab476e-dcf4-47a0-a8c5-f23691a5be97,https://www.last.fm/music/Sex+Bob-Omb,0
Babasónicos,8704572,212247,e6e1e76f-afee-4990-aad0-056199d94918,https://www.last.fm/music/Babas%C3%B3nicos,0
Mary Chapin Carpenter,2191047,212188,ba1bf556-2af2-4772-835f-ed2e15070758,https://www.last.fm/music/Mary+Chapin+Carpenter,0
Bobby Caldwell,1821173,211961,139a00a8-6b21-47c3-9315-60ac5ab2c715,https://www.last.fm/music/Bobby+Caldwell,0
Machinae Supremacy,20853853,211734,22cbe400-9906-4c47-973c-b7122b23840a,https://www.last.fm/music/Machinae+Supremacy,0
Claptone,1903907,211730,8c7692ea-6f9e-4f24-9b4f-b170df98afd7,https://www.last.fm/music/Claptone,0
Flosstradamus,1860561,211712,8ca3f991-47c7-4506-8fa2-327e376c71b4,https://www.last.fm/music/Flosstradamus,0
Sundara Karma,2795562,211630,,https://www.last.fm/music/Sundara+Karma,0
The Connells,1776179,211430,daeea3e4-d2de-4ef4-a5c0-a90bf227c705,https://www.last.fm/music/The+Connells,0
Charlotte Lawrence,2689265,211402,,https://www.last.fm/music/Charlotte+Lawrence,0
Land of Talk,3804326,211377,336dfcad-2587-4f5d-9338-3a445282364f,https://www.last.fm/music/Land+of+Talk,0
ДДТ,8575182,211365,f7456b5b-e5a5-454e-b5db-047308210c8e,https://www.last.fm/music/%D0%94%D0%94%D0%A2,0
Clem Leek,2057943,211282,7771aace-6374-4e9e-8b0f-2c8e3dc1812c,https://www.last.fm/music/Clem+Leek,0
Courtney Love,2672512,211229,4bdfea80-6a22-4021-91dc-f2e8a54e3ba0,https://www.last.fm/music/Courtney+Love,0
Jack Stauber,4110281,211170,,https://www.last.fm/music/Jack+Stauber,0
Dream Evil,6266319,211111,8097243f-7a3d-435a-a11e-0c5f886528e0,https://www.last.fm/music/Dream+Evil,0
Eevee,3331461,211073,e7f37f87-dd20-4a8e-8aaf-310b4990e900,https://www.last.fm/music/Eevee,0
Lea Salonga,1508153,211051,67f4ab30-bfe1-483a-a5ae-c6e6067497b8,https://www.last.fm/music/Lea+Salonga,0
Mansionair,1873636,210918,,https://www.last.fm/music/Mansionair,0
Death in June,14563430,210830,463f056c-56bf-429d-b3a3-f8fe467c427d,https://www.last.fm/music/Death+in+June,0
Goldfish,3671074,210819,ea4c6d34-342d-4df1-a967-9925618ffdfe,https://www.last.fm/music/Goldfish,0
Ana Carolina,5629033,210744,f34f0700-1ae5-4b80-b506-252aeff31c71,https://www.last.fm/music/Ana+Carolina,0
potsu,3072335,210699,,https://www.last.fm/music/potsu,0
Billy Preston,1232213,210653,8a7cf497-dc5c-4523-932d-3fcbc9a69d38,https://www.last.fm/music/Billy+Preston,0
JME,3232580,210640,57879ca6-44aa-4b75-9a97-b801f57a1331,https://www.last.fm/music/JME,0
BJ The Chicago Kid,1917497,210538,112beffb-1adc-488b-8d61-7b2ab3475d52,https://www.last.fm/music/BJ+The+Chicago+Kid,0
The Story So Far,16199761,210425,bc303c9e-3ffb-49ca-acf1-088ef4d46ed7,https://www.last.fm/music/The+Story+So+Far,0
KOAN Sound,2096259,210296,0cc1935d-712d-40b0-b1a9-27e23777a302,https://www.last.fm/music/KOAN+Sound,0
Las Ketchup,959695,210193,5c6f6348-15b5-4eb5-a8ae-d8a3ee3354a1,https://www.last.fm/music/Las+Ketchup,0
Ляпис Трубецкой,15545664,210149,452b56d2-c904-4030-ad12-6d4fbd498e1f,https://www.last.fm/music/%D0%9B%D1%8F%D0%BF%D0%B8%D1%81+%D0%A2%D1%80%D1%83%D0%B1%D0%B5%D1%86%D0%BA%D0%BE%D0%B9,0
Francis and the Lights,2381855,209782,d1073d49-539c-46b9-9b79-597b232a9a3c,https://www.last.fm/music/Francis+and+the+Lights,0
The Kid LAROI,9936402,209667,,https://www.last.fm/music/The+Kid+LAROI,0
Tarkan,3739939,209647,4ec2451d-ed0c-4273-b683-4c1312df25fd,https://www.last.fm/music/Tarkan,0
B*Witched,1305342,209638,2e4c4409-4fdd-4654-a2cf-9a4247f307de,https://www.last.fm/music/B%2AWitched,0
Dreamville,7054210,209635,,https://www.last.fm/music/Dreamville,0
Omnia,5744357,209575,7b6a8344-322e-4eb9-bc55-b658238d31fd,https://www.last.fm/music/Omnia,0
Sister Nancy,1349286,209498,73ee98fc-7e8c-465d-b42c-8772ebc53de8,https://www.last.fm/music/Sister+Nancy,0
Polo G,10602394,209392,,https://www.last.fm/music/Polo+G,0
Kwabs,1859429,209383,8971c70d-b0c6-4d0d-9ff8-1ed222178c4b,https://www.last.fm/music/Kwabs,0
Kaoma,1028395,209217,bc5e04ab-51fe-4364-ac78-54b657ea2848,https://www.last.fm/music/Kaoma,0
Space,2018618,209128,dab77369-3ffd-4a6f-9768-297ed0be6cc8,https://www.last.fm/music/Space,0
The Walker Brothers,1748636,209126,720df570-c435-4be5-a755-357d9fd98bc8,https://www.last.fm/music/The+Walker+Brothers,0
Kristen Bell,2909232,209083,,https://www.last.fm/music/Kristen+Bell,0
Twin Peaks,3214317,209019,b9bd2ca3-bf1a-4eb0-a89c-f16d95d9457f,https://www.last.fm/music/Twin+Peaks,0
Jai Wolf,2181565,208964,,https://www.last.fm/music/Jai+Wolf,0
Snail Mail,6149260,208931,86cd4d38-857c-42bd-a5da-9acedcab1e01,https://www.last.fm/music/Snail+Mail,0
The Residents,7574538,208820,8c9b336e-acc8-4e20-9195-6ed0634da9fc,https://www.last.fm/music/The+Residents,0
Roy Woods,3714409,208501,,https://www.last.fm/music/Roy+Woods,0
Busdriver,3989648,208479,ccd5bf1f-f83d-4e81-86aa-2aff85d5d6c5,https://www.last.fm/music/Busdriver,0
Candlemass,7968204,208453,7dba6614-d0bd-4950-8b7b-841b31c413c2,https://www.last.fm/music/Candlemass,0
Patrick Swayze,1069603,208340,295ab66f-31fe-4530-afb2-3b80613707ea,https://www.last.fm/music/Patrick+Swayze,0
Alex G,7151098,208252,b9e306aa-5f93-4f50-9dd1-335526e33c1a,https://www.last.fm/music/Alex+G,0
Equilibrium,12747803,208084,e77a126e-7005-47c0-996d-6245372f1a51,https://www.last.fm/music/Equilibrium,0
Jungle Brothers,1393872,207949,ce3bc975-a76f-415b-a6cd-1e568c5714dd,https://www.last.fm/music/Jungle+Brothers,0
Old 97's,4079593,207908,8dd216da-6db2-4130-9a7c-ece756d1394d,https://www.last.fm/music/Old+97%27s,0
Moon Taxi,1853934,207767,8d418822-4d8b-4c44-947e-d897eb3be8c4,https://www.last.fm/music/Moon+Taxi,0
Kristin Chenoweth,2840123,207762,9031b393-ced7-4685-9e25-d0b43996158a,https://www.last.fm/music/Kristin+Chenoweth,0
Gilbert O'Sullivan,1595544,207659,215394ba-3d0c-4b57-b284-ec5bb4a5ad25,https://www.last.fm/music/Gilbert+O%27Sullivan,0
Maren Morris,2972688,207653,,https://www.last.fm/music/Maren+Morris,0
Caroline Polachek,7860923,207601,,https://www.last.fm/music/Caroline+Polachek,0
Audien,1954487,207499,350eaa17-ff34-49f1-b29b-07eb399c5c29,https://www.last.fm/music/Audien,0
Duckwrth,3085522,207492,,https://www.last.fm/music/Duckwrth,0
Bas,3603704,207474,a1a3f1b1-43b3-47aa-9889-193774016c2e,https://www.last.fm/music/Bas,0
Shaed,1730778,207467,,https://www.last.fm/music/Shaed,0
The Carters,5048500,207443,856cec57-ac22-493d-8d01-29236cbac55d,https://www.last.fm/music/The+Carters,0
Robert Wyatt,3300537,207387,9f041c61-f382-4048-a1f1-33105124bb99,https://www.last.fm/music/Robert+Wyatt,0
Arcangel,1892969,207319,,https://www.last.fm/music/Arcangel,0
Braids,3095635,207139,c391fd22-da05-4e97-ad55-41bf91e0c1cc,https://www.last.fm/music/Braids,0
Meg Myers,3777319,207134,a4abe6ab-fcaa-4433-96b5-4cc1f3528d4b,https://www.last.fm/music/Meg+Myers,0
Alice Coltrane,2567249,207099,d24fc285-7b2f-47da-8ac5-4070b08570b1,https://www.last.fm/music/Alice+Coltrane,0
Insomnium,19283481,207049,c1f8e226-75ea-4fe6-83ce-59c122bcbca4,https://www.last.fm/music/Insomnium,0
The Dramatics,1071319,207048,ab950ad1-3e41-411a-8a84-b0b5f90a62c0,https://www.last.fm/music/The+Dramatics,0
Motorama,8545371,207042,c7bee23e-f9bb-4dee-b1e3-5d49f81cde11,https://www.last.fm/music/Motorama,0
Her's,3211068,207002,,https://www.last.fm/music/Her%27s,0
The Score,3242947,206994,d305c03b-06ff-4de3-a729-997afd909a09,https://www.last.fm/music/The+Score,0
BlocBoy JB,2067148,206989,,https://www.last.fm/music/BlocBoy+JB,0
Greyson Chance,2634860,206972,5dd013b1-31fb-4ef1-b0b5-e697b4b546ba,https://www.last.fm/music/Greyson+Chance,0
Flatbush ZOMBiES,8265879,206928,f59a5dac-939a-4f12-a35c-9a49676f6898,https://www.last.fm/music/Flatbush+ZOMBiES,0
Hiatus Kaiyote,4536251,206892,55c03773-59ea-4d4e-9057-87c2ecab005d,https://www.last.fm/music/Hiatus+Kaiyote,0
Albert Hammond,1232139,206796,364f3cef-442b-4182-ae78-4e7e79683c24,https://www.last.fm/music/Albert+Hammond,0
Samael,11195039,206737,6a2ca1ac-408d-49b0-a7f6-cd608f2f684f,https://www.last.fm/music/Samael,0
070 Shake,3675144,206695,,https://www.last.fm/music/070+Shake,0
Wretch 32,1585511,206668,9a3b2d4a-2da4-49c6-9ab3-c680434dbabf,https://www.last.fm/music/Wretch+32,0
Lou Donaldson,1212602,206506,db147d97-f5cf-4e80-9e1a-08ddcb1d0bf8,https://www.last.fm/music/Lou+Donaldson,0
Pink Sweat$,2733019,206397,,https://www.last.fm/music/Pink+Sweat$,0
EDX,1696667,206367,abd1b98c-b601-4053-aaee-e3b8f35bcf44,https://www.last.fm/music/EDX,0
Erroll Garner,1850807,206352,75bd5186-9d89-4da9-95de-fce055c28895,https://www.last.fm/music/Erroll+Garner,0
Mägo de Oz,9110218,206314,fa3b825f-7c85-4377-b393-d28a2016e293,https://www.last.fm/music/M%C3%A4go+de+Oz,0
Ibeyi,2581487,206144,a4e3e7ca-87d7-4d5d-8a36-72e5f043e378,https://www.last.fm/music/Ibeyi,0
Arms and Sleepers,6135531,206121,d4dae588-8b66-4aa9-877f-04c604f552a8,https://www.last.fm/music/Arms+and+Sleepers,0
Touché Amoré,18884016,206051,ea367e3c-4c74-460b-8a99-bbbb9b1ad5cf,https://www.last.fm/music/Touch%C3%A9+Amor%C3%A9,0
Palace,2458561,205994,9ea6e46d-049e-4967-9491-89bc8aacaa20,https://www.last.fm/music/Palace,0
Rishloo,5062305,205969,9d07f2ed-7bcf-4c60-86cc-0c29654120a0,https://www.last.fm/music/Rishloo,0
Mapei,1510117,205953,fee01328-476c-497a-8707-08d8706c473e,https://www.last.fm/music/Mapei,0
Highly Suspect,4110663,205912,,https://www.last.fm/music/Highly+Suspect,0
Colleen,3316708,205886,e68f711c-f0ba-4e5d-bc59-dad57afeb27c,https://www.last.fm/music/Colleen,0
The Gun Club,3778665,205770,e78cc47f-9b89-4ef7-86f8-8f9df4f9dac9,https://www.last.fm/music/The+Gun+Club,0
Neck Deep,11707916,205713,c41dd59f-d805-41df-9e0e-83ec0f9f468e,https://www.last.fm/music/Neck+Deep,0
f(x),22108798,205665,37fa0bfd-8bf7-422c-a97a-f8deda49b3a4,https://www.last.fm/music/f(x),0
Porches,3337485,205560,40a6d66b-8a96-45c8-838c-dd0c346c45ce,https://www.last.fm/music/Porches,0
Klaas,1858147,205544,3323f0ca-dd99-45a8-9696-971c4c27806a,https://www.last.fm/music/Klaas,0
Indochine,5851746,205418,076caf66-1bb1-4486-8f46-910c83441eab,https://www.last.fm/music/Indochine,0
James Brown & The Famous Flames,979376,205371,c6db5c68-da57-41f9-8472-3da2e42977c4,https://www.last.fm/music/James+Brown+&+The+Famous+Flames,0
Current Joys,4072764,205341,,https://www.last.fm/music/Current+Joys,0
Graham Nash,1669740,205095,2ed8ecda-5bb9-4d9f-8c99-0bf9b85b3624,https://www.last.fm/music/Graham+Nash,0
HAUX,1595779,205072,,https://www.last.fm/music/HAUX,0
Franco Battiato,4206376,205040,0cd117b2-2e21-406d-80cf-5ce0a6065e37,https://www.last.fm/music/Franco+Battiato,0
Filous,1413131,204920,,https://www.last.fm/music/Filous,0
Superorganism,2733161,204891,,https://www.last.fm/music/Superorganism,0
Cannibal Ox,3677313,204843,38411d0a-5636-46ba-befb-67cca6f4b9c7,https://www.last.fm/music/Cannibal+Ox,0
Lewis Watson,1882321,204815,d50e4ef6-a482-44a8-922a-fb3102f86672,https://www.last.fm/music/Lewis+Watson,0
Jay Reatard,6938581,204804,6338a3a4-1676-4a99-b2fb-a3f0072f6b42,https://www.last.fm/music/Jay+Reatard,0
The Deli,2139251,204770,,https://www.last.fm/music/The+Deli,0
Peter Schilling,1392398,204761,bc6be178-3933-44ad-88a7-fde1a160bc29,https://www.last.fm/music/Peter+Schilling,0
Alma,2346421,204711,d19fec97-a8c5-403a-a0a5-18785fa8c15c,https://www.last.fm/music/Alma,0
Jessie Reyez,2901782,204707,,https://www.last.fm/music/Jessie+Reyez,0
Bear Hands,2191534,204662,6e73e900-c27f-4893-a6db-32f23306a841,https://www.last.fm/music/Bear+Hands,0
The Griswolds,1565816,204587,f7547a5b-df52-4c07-b3ca-fb72caff512c,https://www.last.fm/music/The+Griswolds,0
Draconian,10300442,204575,db0793c3-02c5-49f2-acde-7b3834e32876,https://www.last.fm/music/Draconian,0
Serebro,3589423,204562,765dc449-9ab0-4a8e-aaba-463f992d2a13,https://www.last.fm/music/Serebro,0
Gusttavo Lima,4470912,204493,48a3a1c5-8cf3-4a9a-bd5c-5082cf8d3639,https://www.last.fm/music/Gusttavo+Lima,0
Kakkmaddafakka,3845149,204372,4ecdfa5d-5516-46ef-8e9b-b15792ed88c3,https://www.last.fm/music/Kakkmaddafakka,0
Daniel Lanois,2229827,204287,ca0489a4-3a7b-4def-b66e-e00b2f579ae0,https://www.last.fm/music/Daniel+Lanois,0
Headhunterz,4059760,204275,79dbc936-adf2-4a29-8e01-c1fbe5613b0a,https://www.last.fm/music/Headhunterz,0
Desireless,1242709,204206,b9a23705-56e8-4fb6-9543-7f43ab62eac7,https://www.last.fm/music/Desireless,0
Quality Control,3652823,204150,cde65e2a-3e77-45b3-9320-fd10f813621f,https://www.last.fm/music/Quality+Control,0
UVERworld,10987296,204018,a107bff6-58da-4302-83ad-317e86a1811c,https://www.last.fm/music/UVERworld,0
Kamasi Washington,3731825,203946,,https://www.last.fm/music/Kamasi+Washington,0
Christian Löffler,3747381,203855,a0d91c38-f5dc-487b-9b30-b67de1e7489e,https://www.last.fm/music/Christian+L%C3%B6ffler,0
